model,precision,recall,threshold,average_precision
LASSO_logistic,0.06806475349521707,1.0,0.0639977728384082,0.2626747197560961
LASSO_logistic,0.06808980493191019,1.0,0.06407361949525689,0.2626747197560961
LASSO_logistic,0.06811487481590574,1.0,0.06424805977647059,0.2626747197560961
LASSO_logistic,0.06813996316758748,1.0,0.06426338665466831,0.2626747197560961
LASSO_logistic,0.0681650700073692,1.0,0.06430318603078486,0.2626747197560961
LASSO_logistic,0.0681901953556948,1.0,0.06437793584739866,0.2626747197560961
LASSO_logistic,0.06821533923303835,1.0,0.06452963046473596,0.2626747197560961
LASSO_logistic,0.0682405016599041,1.0,0.06510132445795722,0.2626747197560961
LASSO_logistic,0.06826568265682657,1.0,0.06526247367684791,0.2626747197560961
LASSO_logistic,0.06829088224437062,1.0,0.06573559482684159,0.2626747197560961
LASSO_logistic,0.06831610044313147,1.0,0.06585798075181648,0.2626747197560961
LASSO_logistic,0.06834133727373476,1.0,0.06597997331466193,0.2626747197560961
LASSO_logistic,0.06836659275683665,1.0,0.06607240817199891,0.2626747197560961
LASSO_logistic,0.06839186691312385,1.0,0.06641724666908033,0.2626747197560961
LASSO_logistic,0.06841715976331361,1.0,0.06685575842404223,0.2626747197560961
LASSO_logistic,0.0684424713281539,1.0,0.06753693840429113,0.2626747197560961
LASSO_logistic,0.06846780162842339,1.0,0.0675657316881326,0.2626747197560961
LASSO_logistic,0.0684931506849315,1.0,0.06768749026283769,0.2626747197560961
LASSO_logistic,0.06851851851851852,1.0,0.06786860525032436,0.2626747197560961
LASSO_logistic,0.06854390515005558,1.0,0.06808690329172282,0.2626747197560961
LASSO_logistic,0.06856931060044477,1.0,0.0683569748054558,0.2626747197560961
LASSO_logistic,0.06859473489061921,1.0,0.06869825618447273,0.2626747197560961
LASSO_logistic,0.06862017804154302,1.0,0.06912037083307655,0.2626747197560961
LASSO_logistic,0.0686456400742115,1.0,0.06922381863464153,0.2626747197560961
LASSO_logistic,0.06867112100965107,1.0,0.06931018239766554,0.2626747197560961
LASSO_logistic,0.06869662086891942,1.0,0.06935408384413021,0.2626747197560961
LASSO_logistic,0.0687221396731055,1.0,0.06952793262522637,0.2626747197560961
LASSO_logistic,0.06874767744332962,1.0,0.06980682748198525,0.2626747197560961
LASSO_logistic,0.0687732342007435,1.0,0.07018589088329083,0.2626747197560961
LASSO_logistic,0.0687988099665303,1.0,0.07174088807669232,0.2626747197560961
LASSO_logistic,0.06882440476190477,1.0,0.07204272819793232,0.2626747197560961
LASSO_logistic,0.06885001860811314,1.0,0.07244080073947927,0.2626747197560961
LASSO_logistic,0.06887565152643335,1.0,0.0726653513448452,0.2626747197560961
LASSO_logistic,0.06890130353817504,1.0,0.07273360719307889,0.2626747197560961
LASSO_logistic,0.06892697466467958,1.0,0.07302793672871732,0.2626747197560961
LASSO_logistic,0.06895266492732016,1.0,0.07303368289636687,0.2626747197560961
LASSO_logistic,0.06897837434750187,1.0,0.07310191682673997,0.2626747197560961
LASSO_logistic,0.06900410294666169,1.0,0.07315259152711216,0.2626747197560961
LASSO_logistic,0.06902985074626866,1.0,0.07330950187548474,0.2626747197560961
LASSO_logistic,0.06905561776782382,1.0,0.0734638446637739,0.2626747197560961
LASSO_logistic,0.06908140403286034,1.0,0.07351761949277696,0.2626747197560961
LASSO_logistic,0.0691072095629436,1.0,0.07376785711870537,0.2626747197560961
LASSO_logistic,0.06913303437967115,1.0,0.07387613831192391,0.2626747197560961
LASSO_logistic,0.0691588785046729,1.0,0.07391354004511805,0.2626747197560961
LASSO_logistic,0.06918474195961107,1.0,0.0739298283325919,0.2626747197560961
LASSO_logistic,0.06921062476618033,1.0,0.0743754569909728,0.2626747197560961
LASSO_logistic,0.06923652694610778,1.0,0.07442430525636337,0.2626747197560961
LASSO_logistic,0.06926244852115312,1.0,0.07466013453649673,0.2626747197560961
