model,precision,recall,threshold,average_precision
first_visit_LASSO_logistic,0.015367727771679473,1.0,2.4044286312348134e-05,0.5908208210674911
first_visit_LASSO_logistic,0.015373352855051245,1.0,2.4063122922832008e-05,0.5908208210674911
first_visit_LASSO_logistic,0.015378982057854266,1.0,2.4163141851487847e-05,0.5908208210674911
first_visit_LASSO_logistic,0.015384615384615385,1.0,2.4548664665555304e-05,0.5908208210674911
first_visit_LASSO_logistic,0.015390252839868083,1.0,2.4584629848023828e-05,0.5908208210674911
first_visit_LASSO_logistic,0.015395894428152493,1.0,2.4905943427766156e-05,0.5908208210674911
first_visit_LASSO_logistic,0.015401540154015401,1.0,2.542060916059623e-05,0.5908208210674911
first_visit_LASSO_logistic,0.015407190022010272,1.0,2.573757159583998e-05,0.5908208210674911
first_visit_LASSO_logistic,0.015412844036697248,1.0,2.6024834053956387e-05,0.5908208210674911
first_visit_LASSO_logistic,0.015418502202643172,1.0,2.6067077912717917e-05,0.5908208210674911
first_visit_LASSO_logistic,0.015424164524421594,1.0,2.6147386125618803e-05,0.5908208210674911
first_visit_LASSO_logistic,0.015429831006612785,1.0,2.7207006101631782e-05,0.5908208210674911
first_visit_LASSO_logistic,0.015435501653803748,1.0,2.7217405008125948e-05,0.5908208210674911
first_visit_LASSO_logistic,0.015441176470588236,1.0,2.7744749995399302e-05,0.5908208210674911
first_visit_LASSO_logistic,0.015446855461566752,1.0,2.8239305398059152e-05,0.5908208210674911
first_visit_LASSO_logistic,0.01545253863134658,1.0,2.8361580271259786e-05,0.5908208210674911
first_visit_LASSO_logistic,0.015458225984541774,1.0,2.858950907458789e-05,0.5908208210674911
first_visit_LASSO_logistic,0.015463917525773196,1.0,2.8652285961407355e-05,0.5908208210674911
first_visit_LASSO_logistic,0.015469613259668509,1.0,2.8808814929691907e-05,0.5908208210674911
first_visit_LASSO_logistic,0.015475313190862197,1.0,2.967307249793665e-05,0.5908208210674911
first_visit_LASSO_logistic,0.015481017323995577,1.0,3.075422759229844e-05,0.5908208210674911
first_visit_LASSO_logistic,0.015486725663716814,1.0,3.094725761029987e-05,0.5908208210674911
first_visit_LASSO_logistic,0.01549243821468093,1.0,3.148035483557879e-05,0.5908208210674911
first_visit_LASSO_logistic,0.015498154981549815,1.0,3.152099720828235e-05,0.5908208210674911
first_visit_LASSO_logistic,0.015503875968992248,1.0,3.156408071933051e-05,0.5908208210674911
first_visit_LASSO_logistic,0.0155096011816839,1.0,3.174396695312095e-05,0.5908208210674911
first_visit_LASSO_logistic,0.015515330624307351,1.0,3.190638158677976e-05,0.5908208210674911
first_visit_LASSO_logistic,0.015521064301552107,1.0,3.2606089748031326e-05,0.5908208210674911
